code,product_name,brands,ingredients_text,quantity,lang,source,silver_milk_source,manual_milk_source,manual_milk_source_status,manual_milk_source_at,manual_milk_source_mode,manual_milk_source_note,silver_texture,manual_texture,manual_texture_status,manual_texture_at,manual_texture_mode,manual_texture_note,silver_country_of_origin,manual_country_of_origin,manual_country_of_origin_status,manual_country_of_origin_at,manual_country_of_origin_mode,manual_country_of_origin_note,silver_fat_class,manual_fat_class,manual_fat_class_status,manual_fat_class_at,manual_fat_class_mode,manual_fat_class_note,silver_is_pdo,manual_is_pdo,manual_is_pdo_status,manual_is_pdo_at,manual_is_pdo_mode,manual_is_pdo_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_is_ultra_processed,manual_is_ultra_processed,manual_is_ultra_processed_status,manual_is_ultra_processed_at,manual_is_ultra_processed_mode,manual_is_ultra_processed_note
3560071245719,Emmental fran�ais,"Carrefour, Carrefour Classic","_Lait_ pasteurisé de vache (origine France), sel, ferments _lactiques_, coagulant microbien.",450 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3560071224981,Le Morbier au lait cru,Carrefour,"_Lait_ cru de vache, sel, ferments (contient _lait_), présure, colorant : charbon végétal. Ce fromage est au lait cru. Il est déconseillé aux populations fragiles, dont les jeunes enfants, de le consommer. Consultez www.fromagesaulaitcru.fr",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,soft,override,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
3256224332442,"Emmental français pasteurisé, 400g",U,"LAIT de vache pasteurisé (origine : France), sel, ferments (dont LAIT), coagulant microbien.",400 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
4337256103626,Emmentaler 45 % Fett i. Tr.,REWE Bio,"Bio Heumilch, mikrobielles Lab",150 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,germany,switzerland,override,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564700340721,Emmental français,"Marque Repère, Les Croisés","Lait de vache pasteurisé (origine : France), sel, ferments (dont lait), coagulant.",500 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3222476449047,Emmental français,Casino,Lait de vache pasteurisé (origine: France) - sel - ferments lactiques (contient lait) - coagulant microbien,200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
4337182072058,Käseaufschnitt,"Metro, aro","Pasteurisierte Kuhmilch, Speisesalz, Käsereifungskulturen, mikrobielles Lab.",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,processed,override,2026-05-15T15:29:26+00:00,llm,,netherlands,germany,override,2026-05-15T15:29:26+00:00,llm,,high,,empty,,,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,True,override,2026-05-15T15:29:26+00:00,llm,
4311501356838,Edeka Bio-Gouda in Scheiben,Edeka,Gouda,150 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,netherlands,netherlands,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3123930612505,Emmental Francese,"Entremont, Sodiaal","Milk (Origin: France), salt, lactic starters. Packaged in a protective atmosphere. Keep refrigerated at max. To be consumed within 5 days",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3123930650132,Comté Le Fruité,Entremont,"_Lait_ cru, sel, ferments lactiques, présure,",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,very_high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8480024823892,Gouda tierno,Alteza,"LECHE pasteurizada de vaca, sal, fermentos lácticos, cuajo, conservador (E-251) y colorante (E-160a). Corteza no comestible.",350 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,netherlands,netherlands,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
3250392404499,Emmental lp rape tsr 150g,Pâturages,"Lait pasteurisé (origine : France), sel, ferments lactiques (dont lait), enzyme coagulante.",150 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3250391556243,Emmental Français,Netto,"Lait pasteurisé, sel, ferments lactiques et d'affinage, coagulant microbien",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,hard,hard,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3412290011883,Petit Brie,"Ker Noelle, Laïta","_Lait_ pasteurisé origine UE, _crème_, coagulant, ferments _lactiques_",450 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3256224310471,"Fromage Brique au lait de vache pasteurisé 32%MG, 200g",U,"LAIT de vache pasteurisé (origine : France), sel, ferments (dont LAIT), présure.",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,very_high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3332621044727,Camembert de Normandie AOP au lait cru moulé à la louche,Réo,Lait cru,250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3155250321799,BRIDELIGHT LE BON MOELLEUX ALLEGE 5%MG 350g,Bridelight,"LAIT (origine France), ferments lactiques et d'affinage, sel",350 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
20590215,camembert de normandie,De luxe,"_Lait_ cru de vache, ferments (contient _lait_), sel, présure",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3077200032602,Queso Brie,Tours de Paris,"leche pasteurizada, sal, cultivo iniciador y maduración, cuajo animal",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709031736,Saint-Félicien du Dauphiné au lait cru de vache,Nos Régions Ont du Talent,"_Lait_ cru de vache (origine : France), _crème_ pasteurisée (origine : France), sel, ferments _lactiques_ et d'affinage, présure",180 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3267031040697,Camembert AOP,Saint-Hilaire,"_Lait_ cru de vache, sel, présure, ferments.",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3267031640019,Pont L'Evêque,Gillot,"_Lait_ de vache cru bio, sel, présure animale, ferments.",220 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
20024727,French Brie,Chêne d'argent,"pasteurized milk brie tip ingredients pasteurized milk (eu origin)} salt, ferments, coagulant,, store between  40c and  800",200g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
26065410,Maroilles,"Aldi, Pays gourmand","_Lait_ de vache pasteurisé, sel, ferments lactiques (_lait_) et d'affinage, présure (animale).",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3437330238952,Coulommiers portions,"CF&R, Cœur de Lion","_Lait_ de vache, sel, ferments (contiennent _lait_),","350 g, 10 portions",,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3412290093537,Camembert au Lait Pasteurisé (23 % MG),"Crémière de France, Laita",Camembert au lait pasteurisé.,250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3161711001971,Fromage de France,Caprice des Dieux,"pasteurized cow's milk and cream from france, salt, lactic ferments (milk)",300g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3272320012507,L’ortolan,"Fromagerie Milleret,L'Ortolan","pasteurized cow's milk, (france), salt, ferments,",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,,empty,,,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
20024758,Saint-Marcellin,Saveurs de nos Régions,"_lait_ entier thermisé, sel, ferments lactiques (_lait_), présure","160 g, 2 fromages de 80 g",,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3428380101037,Rocamadour - Fromage de chèvre au lait cru,"Etoile du Quercy, Lactalis",Lait cru de chèvre,105g (3x35g),,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709182902,Saint-Félicien du Dauphiné,Nos régions ont du talent,"_Lait_* thermisé (température inférieure à la pasteurisation), _crème_* pasteurisée, sel, ferments (dont _lait_), présure *Origine France",180 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,very_high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709000343,Quart Maroilles,Nos regions ont du talent,"_Lait_, sel, ferments (dont _lait_), présure",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
22125293,Französischer Brie,"Aldi, Roi De Trefle","pasteurisierte _Kuhmilch_, Salz, Milchsäurebakterien und Reifungskulturen, mikrobieller Labaustauschstoff",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
20206086,Camambert Le Crémeux Authentic French Soft Cheese classic,Duc De Coeur,"Pasteurized cow's milk , salt, cheese cultures, animal rennet.",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3450970138949,Petit brie au lait pasteurisé (32 % MG) - Eco+,Eco+,Lait pasteurisé,500 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,very_high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3254550030230,CAMEMBERT LAIT CRU,Isigny Ste Mère,_Lait_ de vache microfiltré.,250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3275240312016,Camembert,"Bons mayennais, Vaubernier","Lait de vache pasteurisé, ferments (lait), sel, présure. Lait origine France. FR BOÎTE BAC +FEUILLE DE TRI 3 275240 3 VAUBERNIER - 5347 www.bonsmay",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3256224310525,"Fromage au lait pasteurisé Bûche de chèvre Ste Maure 23%mg, 200g",U,"LAIT de chèvre pasteurisé (origine : France), sel, ferments (dont LAIT), coagulant microbien. fabriqué dans un atelier utilisant du lait de vache.",200 g,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3272320012569,l'Ortolan Léger,fromagerie Milleret,"pasteurized cow's milk, salt and lactic ferments",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3184030003570,Le Camembert,Paysan Breton,Formaggio a pasta molle al latte pastorizzato; 45% Grassi estratto secco.,250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564700438152,Brique de brebis,"Marque Repère, Les Croisés","Lait de brebis pasteurisé, ferments (dont lait), sel, présure, Lait origine France [facultatif - étiqueté]",150 g,,pool_a_typical,sheep,sheep,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3256224310150,"Coulommiers au lait pasteurisé 23%MG, 350g",U,"LAIT de vache pasteurise (origine : France), sel, ferments (dont LAIT), coagulant.",350 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3250392280369,Brique affinée,"Les Mousquetaires, Páturages, Sélection des Mousquetaires","_lait_ de vache pasteurisé (origine : France), sel, _ferments_lactiques_et_d'affinage, colorant (E160b(i), E160b(ii)), présure",180 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
3564709190204,Brie de Meaux AOP,Nos Régions ont du Talent,"Lait cru de vache, ferments (dont lait), sel, présure.",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564700562406,Sainte-maure fromage de chèvre,"Marque Repère, Les Croisés","Lait de chèvre pasteurisé (origine : UE), sel, ferments lactiques et d'affinage (dont lait), enzyme coagulante.(non obligatoire). Fabriqué à partir de lait d'origine UE (si pas de liste d'ingrédients)",300 g,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3523230029681,Sainte-Maure,Soignon,"_Lait_ de chèvre (origine France), sel, ferments (dont _lait_), coagulant.",300 g,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
